date,serial_number,model,capacity_bytes,failure,smart_5_raw,smart_9_raw,smart_187_raw,smart_188_raw,smart_194_raw,smart_197_raw,smart_198_raw
2025-10-09,SIM001800,HUH721212ALE600,12000138625024,0,1,34925,0,0,29,0,0
2025-10-10,SIM001800,HUH721212ALE600,12000138625024,0,0,34949,0,0,36,1,0
2025-10-11,SIM001800,HUH721212ALE600,12000138625024,0,0,34973,0,0,37,0,0
2025-10-12,SIM001800,HUH721212ALE600,12000138625024,0,0,34997,0,0,30,0,0
2025-10-13,SIM001800,HUH721212ALE600,12000138625024,0,0,35021,0,0,39,1,0
2025-10-14,SIM001800,HUH721212ALE600,12000138625024,0,0,35045,0,0,35,0,0
2025-10-15,SIM001800,HUH721212ALE600,12000138625024,0,0,35069,0,0,29,2,0
2025-10-16,SIM001800,HUH721212ALE600,12000138625024,0,0,35093,0,0,32,1,0
2025-10-17,SIM001800,HUH721212ALE600,12000138625024,0,0,35117,0,0,29,0,0
2025-10-18,SIM001800,HUH721212ALE600,12000138625024,0,0,35141,0,0,32,0,0
2025-10-19,SIM001800,HUH721212ALE600,12000138625024,0,1,35165,0,0,34,1,0
2025-10-20,SIM001800,HUH721212ALE600,12000138625024,0,3,35189,0,0,31,0,0
2025-10-01,SIM001801,WUH721816ALE6L,16000900661248,0,0,17656,0,0,39,0,0
2025-10-02,SIM001801,WUH721816ALE6L,16000900661248,0,2,17680,0,0,35,0,0
2025-10-03,SIM001801,WUH721816ALE6L,16000900661248,0,0,17704,0,0,27,0,0
2025-10-04,SIM001801,WUH721816ALE6L,16000900661248,0,0,17728,0,0,35,0,0
2025-10-05,SIM001801,WUH721816ALE6L,16000900661248,0,0,17752,0,0,29,0,0
2025-10-06,SIM001801,WUH721816ALE6L,16000900661248,0,0,17776,0,0,35,0,0
2025-10-07,SIM001801,WUH721816ALE6L,16000900661248,0,0,17800,0,0,32,1,0
2025-10-08,SIM001801,WUH721816ALE6L,16000900661248,0,2,17824,0,0,37,0,0
2025-10-09,SIM001801,WUH721816ALE6L,16000900661248,0,0,17848,0,0,31,0,0
2025-10-10,SIM001801,WUH721816ALE6L,16000900661248,0,1,17872,0,0,31,1,0
2025-10-11,SIM001801,WUH721816ALE6L,16000900661248,0,2,17896,0,0,33,0,0
2025-10-12,SIM001801,WUH721816ALE6L,16000900661248,0,4,17920,0,0,33,0,0
2025-10-13,SIM001801,WUH721816ALE6L,16000900661248,0,2,17944,0,0,39,0,0
2025-10-14,SIM001801,WUH721816ALE6L,16000900661248,0,0,17968,0,0,26,0,0
2025-10-15,SIM001801,WUH721816ALE6L,16000900661248,0,2,17992,0,0,31,0,0
2025-10-16,SIM001801,WUH721816ALE6L,16000900661248,0,0,18016,0,0,33,2,0
2025-10-17,SIM001801,WUH721816ALE6L,16000900661248,0,4,18040,0,0,33,0,0
2025-10-18,SIM001801,WUH721816ALE6L,16000900661248,0,0,18064,0,0,30,0,0
2025-10-19,SIM001801,WUH721816ALE6L,16000900661248,0,0,18088,0,0,24,2,0
2025-10-20,SIM001801,WUH721816ALE6L,16000900661248,0,3,18112,0,0,31,0,0
2025-10-01,SIM001802,ST16000NM001G,16000900661248,0,1,41273,0,0,32,0,0
2025-10-02,SIM001802,ST16000NM001G,16000900661248,0,2,41297,0,0,34,0,0
2025-10-03,SIM001802,ST16000NM001G,16000900661248,0,2,41321,0,0,32,0,0
2025-10-04,SIM001802,ST16000NM001G,16000900661248,0,1,41345,0,0,32,1,0
2025-10-05,SIM001802,ST16000NM001G,16000900661248,0,0,41369,0,0,31,0,0
2025-10-06,SIM001802,ST16000NM001G,16000900661248,0,0,41393,0,0,28,0,0
2025-10-07,SIM001802,ST16000NM001G,16000900661248,0,0,41417,0,0,31,0,0
2025-10-08,SIM001802,ST16000NM001G,16000900661248,0,0,41441,0,0,24,0,0
2025-10-09,SIM001802,ST16000NM001G,16000900661248,0,3,41465,0,0,29,0,0
2025-10-10,SIM001802,ST16000NM001G,16000900661248,0,0,41489,0,0,36,2,0
2025-10-11,SIM001802,ST16000NM001G,16000900661248,0,0,41513,0,0,33,0,0
2025-10-12,SIM001802,ST16000NM001G,16000900661248,0,3,41537,0,0,31,0,0
2025-10-13,SIM001802,ST16000NM001G,16000900661248,0,0,41561,0,0,32,0,0
2025-10-14,SIM001802,ST16000NM001G,16000900661248,0,0,41585,0,0,32,0,0
2025-10-15,SIM001802,ST16000NM001G,16000900661248,0,2,41609,0,0,33,0,0
2025-10-16,SIM001802,ST16000NM001G,16000900661248,0,0,41633,0,0,26,0,0
2025-10-17,SIM001802,ST16000NM001G,16000900661248,0,0,41657,0,0,27,0,0
2025-10-18,SIM001802,ST16000NM001G,16000900661248,0,0,41681,0,0,33,0,0
2025-10-19,SIM001802,ST16000NM001G,16000900661248,0,0,41705,0,0,34,2,0
2025-10-20,SIM001802,ST16000NM001G,16000900661248,0,1,41729,0,0,37,0,0
2025-10-01,SIM001803,WUH721816ALE6L,16000900661248,0,0,14713,0,0,35,0,0
2025-10-02,SIM001803,WUH721816ALE6L,16000900661248,0,0,14737,0,0,28,0,0
2025-10-03,SIM001803,WUH721816ALE6L,16000900661248,0,0,14761,0,0,33,0,0
2025-10-04,SIM001803,WUH721816ALE6L,16000900661248,0,0,14785,0,0,34,0,0
2025-10-05,SIM001803,WUH721816ALE6L,16000900661248,0,0,14809,0,0,32,0,0
2025-10-06,SIM001803,WUH721816ALE6L,16000900661248,0,0,14833,0,0,32,1,0
2025-10-07,SIM001803,WUH721816ALE6L,16000900661248,0,4,14857,0,0,29,1,0
2025-10-08,SIM001803,WUH721816ALE6L,16000900661248,0,0,14881,0,0,36,0,0
2025-10-09,SIM001803,WUH721816ALE6L,16000900661248,0,1,14905,0,0,35,0,0
2025-10-10,SIM001803,WUH721816ALE6L,16000900661248,0,0,14929,0,0,27,1,0
2025-10-11,SIM001803,WUH721816ALE6L,16000900661248,0,0,14953,0,0,30,0,0
2025-10-12,SIM001803,WUH721816ALE6L,16000900661248,0,1,14977,0,0,32,0,0
2025-10-13,SIM001803,WUH721816ALE6L,16000900661248,0,2,15001,0,0,27,0,0
2025-10-14,SIM001803,WUH721816ALE6L,16000900661248,0,3,15025,0,0,33,1,0
2025-10-15,SIM001803,WUH721816ALE6L,16000900661248,0,4,15049,0,0,34,0,0
2025-10-16,SIM001803,WUH721816ALE6L,16000900661248,0,0,15073,0,0,34,1,0
2025-10-17,SIM001803,WUH721816ALE6L,16000900661248,0,3,15097,0,0,39,0,0
2025-10-18,SIM001803,WUH721816ALE6L,16000900661248,0,1,15121,0,0,29,1,0
2025-10-19,SIM001803,WUH721816ALE6L,16000900661248,0,1,15145,0,0,32,0,0
2025-10-20,SIM001803,WUH721816ALE6L,16000900661248,0,1,15169,0,0,35,0,0
2025-10-01,SIM001804,HUH721212ALE600,12000138625024,0,0,11914,0,0,30,0,0
2025-10-02,SIM001804,HUH721212ALE600,12000138625024,0,0,11938,0,0,33,0,0
2025-10-03,SIM001804,HUH721212ALE600,12000138625024,0,0,11962,0,0,37,0,0
2025-10-04,SIM001804,HUH721212ALE600,12000138625024,0,0,11986,0,0,32,0,0
2025-10-05,SIM001804,HUH721212ALE600,12000138625024,0,1,12010,0,0,33,0,0
2025-10-06,SIM001804,HUH721212ALE600,12000138625024,0,0,12034,0,0,35,1,0
2025-10-07,SIM001804,HUH721212ALE600,12000138625024,0,0,12058,0,0,32,0,0
2025-10-08,SIM001804,HUH721212ALE600,12000138625024,0,0,12082,0,0,31,0,0
2025-10-09,SIM001804,HUH721212ALE600,12000138625024,0,4,12106,0,0,33,1,0
2025-10-10,SIM001804,HUH721212ALE600,12000138625024,0,1,12130,0,0,31,0,0
2025-10-11,SIM001804,HUH721212ALE600,12000138625024,0,0,12154,0,0,28,0,0
2025-10-12,SIM001804,HUH721212ALE600,12000138625024,0,0,12178,0,0,29,0,0
2025-10-13,SIM001804,HUH721212ALE600,12000138625024,0,2,12202,0,0,26,3,0
2025-10-14,SIM001804,HUH721212ALE600,12000138625024,0,1,12226,0,0,27,0,0
2025-10-15,SIM001804,HUH721212ALE600,12000138625024,0,0,12250,0,0,32,0,0
2025-10-16,SIM001804,HUH721212ALE600,12000138625024,0,0,12274,0,0,25,0,0
2025-10-17,SIM001804,HUH721212ALE600,12000138625024,0,6,12298,1,0,36,3,0
2025-10-18,SIM001804,HUH721212ALE600,12000138625024,0,1,12322,0,0,36,2,0
2025-10-19,SIM001804,HUH721212ALE600,12000138625024,0,0,12346,0,0,25,0,0
2025-10-20,SIM001804,HUH721212ALE600,12000138625024,0,3,12370,0,0,33,0,0
2025-10-01,SIM001805,ST16000NM001G,16000900661248,0,0,1029,0,0,31,0,0
2025-10-02,SIM001805,ST16000NM001G,16000900661248,0,0,1053,0,0,30,0,0
2025-10-03,SIM001805,ST16000NM001G,16000900661248,0,2,1077,0,0,37,0,0
2025-10-04,SIM001805,ST16000NM001G,16000900661248,0,3,1101,0,0,27,0,0
2025-10-05,SIM001805,ST16000NM001G,16000900661248,0,0,1125,0,0,31,0,0
2025-10-06,SIM001805,ST16000NM001G,16000900661248,0,0,1149,0,0,30,0,0
2025-10-07,SIM001805,ST16000NM001G,16000900661248,0,0,1173,0,0,35,0,0
2025-10-08,SIM001805,ST16000NM001G,16000900661248,0,0,1197,0,0,31,0,0
2025-10-09,SIM001805,ST16000NM001G,16000900661248,0,0,1221,0,0,26,0,0
2025-10-10,SIM001805,ST16000NM001G,16000900661248,0,0,1245,0,0,32,2,0
2025-10-11,SIM001805,ST16000NM001G,16000900661248,0,2,1269,0,0,25,0,0
2025-10-12,SIM001805,ST16000NM001G,16000900661248,0,0,1293,0,0,25,3,0
2025-10-13,SIM001805,ST16000NM001G,16000900661248,0,2,1317,0,0,33,0,0
2025-10-14,SIM001805,ST16000NM001G,16000900661248,0,0,1341,0,0,30,0,0
2025-10-15,SIM001805,ST16000NM001G,16000900661248,0,1,1365,0,0,26,1,0
2025-10-16,SIM001805,ST16000NM001G,16000900661248,0,0,1389,0,0,27,0,0
2025-10-17,SIM001805,ST16000NM001G,16000900661248,0,3,1413,0,0,32,0,0
2025-10-18,SIM001805,ST16000NM001G,16000900661248,0,3,1437,0,0,36,1,0
2025-10-19,SIM001805,ST16000NM001G,16000900661248,0,0,1461,0,0,29,2,0
2025-10-20,SIM001805,ST16000NM001G,16000900661248,0,0,1485,0,0,30,0,0
2025-10-01,SIM001806,ST16000NM001G,16000900661248,0,4,28574,0,0,31,0,0
2025-10-02,SIM001806,ST16000NM001G,16000900661248,0,0,28598,0,0,31,0,0
2025-10-03,SIM001806,ST16000NM001G,16000900661248,0,0,28622,0,0,27,0,0
2025-10-04,SIM001806,ST16000NM001G,16000900661248,0,0,28646,0,0,31,0,0
2025-10-05,SIM001806,ST16000NM001G,16000900661248,0,3,28670,0,0,31,1,0
2025-10-06,SIM001806,ST16000NM001G,16000900661248,0,2,28694,0,0,32,0,0
2025-10-07,SIM001806,ST16000NM001G,16000900661248,0,0,28718,0,0,35,0,0
2025-10-08,SIM001806,ST16000NM001G,16000900661248,0,1,28742,0,0,35,2,0
2025-10-09,SIM001806,ST16000NM001G,16000900661248,0,0,28766,0,0,33,0,0
2025-10-10,SIM001806,ST16000NM001G,16000900661248,0,1,28790,0,0,37,0,0
2025-10-11,SIM001806,ST16000NM001G,16000900661248,0,0,28814,0,0,33,1,0
2025-10-12,SIM001806,ST16000NM001G,16000900661248,0,0,28838,0,0,39,1,0
2025-10-13,SIM001806,ST16000NM001G,16000900661248,0,0,28862,0,0,33,0,0
2025-10-14,SIM001806,ST16000NM001G,16000900661248,0,0,28886,0,0,35,0,0
2025-10-15,SIM001806,ST16000NM001G,16000900661248,0,3,28910,0,0,30,0,0
2025-10-16,SIM001806,ST16000NM001G,16000900661248,0,2,28934,0,0,33,0,0
2025-10-17,SIM001806,ST16000NM001G,16000900661248,0,1,28958,0,0,35,0,0
2025-10-18,SIM001806,ST16000NM001G,16000900661248,0,0,28982,0,0,30,0,0
2025-10-19,SIM001806,ST16000NM001G,16000900661248,0,0,29006,0,0,31,0,0
2025-10-20,SIM001806,ST16000NM001G,16000900661248,0,1,29030,0,0,34,0,0
2025-10-01,SIM001807,HUH721212ALE600,12000138625024,0,0,6778,0,0,34,1,0
2025-10-02,SIM001807,HUH721212ALE600,12000138625024,0,2,6802,0,0,28,0,0
2025-10-03,SIM001807,HUH721212ALE600,12000138625024,0,0,6826,0,0,24,1,0
2025-10-04,SIM001807,HUH721212ALE600,12000138625024,0,2,6850,0,0,32,0,0
2025-10-05,SIM001807,HUH721212ALE600,12000138625024,0,0,6874,0,0,30,0,0
2025-10-06,SIM001807,HUH721212ALE600,12000138625024,0,1,6898,0,0,35,1,0
2025-10-07,SIM001807,HUH721212ALE600,12000138625024,0,0,6922,0,0,31,1,0
2025-10-08,SIM001807,HUH721212ALE600,12000138625024,0,0,6946,0,0,30,0,0
2025-10-09,SIM001807,HUH721212ALE600,12000138625024,0,1,6970,0,0,31,0,0
2025-10-10,SIM001807,HUH721212ALE600,12000138625024,0,1,6994,0,0,32,0,0
2025-10-11,SIM001807,HUH721212ALE600,12000138625024,0,0,7018,0,0,32,0,0
2025-10-12,SIM001807,HUH721212ALE600,12000138625024,0,0,7042,0,0,29,1,0
2025-10-13,SIM001807,HUH721212ALE600,12000138625024,0,2,7066,0,0,33,0,0
2025-10-14,SIM001807,HUH721212ALE600,12000138625024,0,2,7090,0,0,40,0,0
2025-10-15,SIM001807,HUH721212ALE600,12000138625024,0,0,7114,0,0,30,0,0
2025-10-16,SIM001807,HUH721212ALE600,12000138625024,0,3,7138,0,0,39,2,0
2025-10-17,SIM001807,HUH721212ALE600,12000138625024,0,3,7162,0,0,31,0,0
2025-10-18,SIM001807,HUH721212ALE600,12000138625024,0,5,7186,0,0,31,0,0
2025-10-19,SIM001807,HUH721212ALE600,12000138625024,0,2,7210,0,0,29,0,0
2025-10-20,SIM001807,HUH721212ALE600,12000138625024,0,0,7234,0,0,35,0,0
2025-10-01,SIM001808,WUH721816ALE6L,16000900661248,0,0,33525,0,0,30,0,0
2025-10-02,SIM001808,WUH721816ALE6L,16000900661248,0,0,33549,0,0,35,0,0
2025-10-03,SIM001808,WUH721816ALE6L,16000900661248,0,0,33573,0,0,39,1,0
2025-10-04,SIM001808,WUH721816ALE6L,16000900661248,0,0,33597,0,0,30,1,0
2025-10-05,SIM001808,WUH721816ALE6L,16000900661248,0,0,33621,0,0,32,0,0
2025-10-06,SIM001808,WUH721816ALE6L,16000900661248,0,1,33645,0,0,35,0,0
2025-10-07,SIM001808,WUH721816ALE6L,16000900661248,0,0,33669,0,0,33,0,0
2025-10-08,SIM001808,WUH721816ALE6L,16000900661248,0,3,33693,0,0,30,1,0
2025-10-09,SIM001808,WUH721816ALE6L,16000900661248,0,0,33717,0,0,36,0,0
2025-10-10,SIM001808,WUH721816ALE6L,16000900661248,0,0,33741,0,0,33,0,0
2025-10-11,SIM001808,WUH721816ALE6L,16000900661248,0,3,33765,0,0,35,0,0
2025-10-12,SIM001808,WUH721816ALE6L,16000900661248,0,0,33789,0,0,29,0,0
2025-10-13,SIM001808,WUH721816ALE6L,16000900661248,0,0,33813,0,0,32,0,0
2025-10-14,SIM001808,WUH721816ALE6L,16000900661248,0,0,33837,0,0,27,0,0
2025-10-15,SIM001808,WUH721816ALE6L,16000900661248,0,0,33861,0,0,27,0,0
2025-10-16,SIM001808,WUH721816ALE6L,16000900661248,0,4,33885,0,0,34,0,0
2025-10-17,SIM001808,WUH721816ALE6L,16000900661248,0,0,33909,0,0,30,0,0
2025-10-18,SIM001808,WUH721816ALE6L,16000900661248,0,0,33933,0,0,29,0,0
2025-10-19,SIM001808,WUH721816ALE6L,16000900661248,0,0,33957,0,0,31,0,0
2025-10-20,SIM001808,WUH721816ALE6L,16000900661248,0,2,33981,0,0,38,1,0
2025-10-01,SIM001809,HUH721212ALE600,12000138625024,0,0,35207,0,0,28,1,0
2025-10-02,SIM001809,HUH721212ALE600,12000138625024,0,0,35231,0,0,32,0,0
2025-10-03,SIM001809,HUH721212ALE600,12000138625024,0,0,35255,0,0,31,0,0
2025-10-04,SIM001809,HUH721212ALE600,12000138625024,0,2,35279,0,0,29,1,0
2025-10-05,SIM001809,HUH721212ALE600,12000138625024,0,2,35303,0,0,30,0,0
2025-10-06,SIM001809,HUH721212ALE600,12000138625024,0,0,35327,0,0,27,0,0
2025-10-07,SIM001809,HUH721212ALE600,12000138625024,0,1,35351,0,0,29,0,0
2025-10-08,SIM001809,HUH721212ALE600,12000138625024,0,0,35375,0,0,35,0,0
2025-10-09,SIM001809,HUH721212ALE600,12000138625024,0,0,35399,0,0,28,0,0
2025-10-10,SIM001809,HUH721212ALE600,12000138625024,0,1,35423,0,0,32,0,0
2025-10-11,SIM001809,HUH721212ALE600,12000138625024,0,0,35447,0,0,25,0,0
2025-10-12,SIM001809,HUH721212ALE600,12000138625024,0,0,35471,0,0,24,1,0
2025-10-13,SIM001809,HUH721212ALE600,12000138625024,0,0,35495,0,0,29,0,0
2025-10-14,SIM001809,HUH721212ALE600,12000138625024,0,0,35519,0,0,32,2,0
2025-10-15,SIM001809,HUH721212ALE600,12000138625024,0,0,35543,0,0,36,0,0
2025-10-16,SIM001809,HUH721212ALE600,12000138625024,0,0,35567,0,0,32,1,0
2025-10-17,SIM001809,HUH721212ALE600,12000138625024,0,0,35591,0,0,33,0,0
2025-10-18,SIM001809,HUH721212ALE600,12000138625024,0,2,35615,0,0,33,1,0
2025-10-19,SIM001809,HUH721212ALE600,12000138625024,0,0,35639,0,0,29,1,0
2025-10-20,SIM001809,HUH721212ALE600,12000138625024,0,2,35663,0,0,34,0,0
2025-10-01,SIM001810,ST16000NM001G,16000900661248,0,0,778,0,0,29,0,0
2025-10-02,SIM001810,ST16000NM001G,16000900661248,0,0,802,0,0,32,0,0
2025-10-03,SIM001810,ST16000NM001G,16000900661248,0,1,826,0,0,30,1,0
2025-10-04,SIM001810,ST16000NM001G,16000900661248,0,0,850,0,0,31,0,0
2025-10-05,SIM001810,ST16000NM001G,16000900661248,0,0,874,0,0,29,0,0
2025-10-06,SIM001810,ST16000NM001G,16000900661248,0,0,898,0,0,24,0,0
2025-10-07,SIM001810,ST16000NM001G,16000900661248,0,0,922,0,0,33,1,0
2025-10-08,SIM001810,ST16000NM001G,16000900661248,0,0,946,0,0,28,2,0
2025-10-09,SIM001810,ST16000NM001G,16000900661248,0,0,970,0,0,30,2,0
2025-10-10,SIM001810,ST16000NM001G,16000900661248,0,0,994,0,0,34,0,0
2025-10-11,SIM001810,ST16000NM001G,16000900661248,0,6,1018,0,0,32,0,0
2025-10-12,SIM001810,ST16000NM001G,16000900661248,0,1,1042,0,0,36,0,0
2025-10-13,SIM001810,ST16000NM001G,16000900661248,0,5,1066,0,0,33,3,0
2025-10-14,SIM001810,ST16000NM001G,16000900661248,0,0,1090,0,0,31,0,0
2025-10-15,SIM001810,ST16000NM001G,16000900661248,0,0,1114,0,0,29,0,0
2025-10-16,SIM001810,ST16000NM001G,16000900661248,0,0,1138,0,0,33,0,0
2025-10-17,SIM001810,ST16000NM001G,16000900661248,0,3,1162,0,0,37,0,0
2025-10-18,SIM001810,ST16000NM001G,16000900661248,0,2,1186,0,0,27,1,0
2025-10-19,SIM001810,ST16000NM001G,16000900661248,0,0,1210,0,0,31,0,0
2025-10-20,SIM001810,ST16000NM001G,16000900661248,0,0,1234,0,0,37,1,0
2025-10-01,SIM001811,ST16000NM001G,16000900661248,0,0,647,0,0,28,1,0
2025-10-02,SIM001811,ST16000NM001G,16000900661248,0,0,671,0,0,38,0,0
2025-10-03,SIM001811,ST16000NM001G,16000900661248,0,0,695,0,0,33,1,0
2025-10-04,SIM001811,ST16000NM001G,16000900661248,0,0,719,0,0,28,0,0
2025-10-05,SIM001811,ST16000NM001G,16000900661248,0,0,743,0,0,36,2,0
2025-10-06,SIM001811,ST16000NM001G,16000900661248,0,3,767,0,0,34,0,0
2025-10-07,SIM001811,ST16000NM001G,16000900661248,0,0,791,0,0,31,1,0
2025-10-08,SIM001811,ST16000NM001G,16000900661248,0,0,815,0,0,31,0,0
2025-10-09,SIM001811,ST16000NM001G,16000900661248,0,0,839,0,0,30,0,0
2025-10-10,SIM001811,ST16000NM001G,16000900661248,0,0,863,0,0,28,0,0
2025-10-11,SIM001811,ST16000NM001G,16000900661248,0,7,887,0,0,36,0,0
2025-10-12,SIM001811,ST16000NM001G,16000900661248,0,0,911,0,0,37,0,0
2025-10-13,SIM001811,ST16000NM001G,16000900661248,0,0,935,0,0,34,1,0
2025-10-14,SIM001811,ST16000NM001G,16000900661248,0,0,959,0,0,35,0,0
2025-10-15,SIM001811,ST16000NM001G,16000900661248,0,0,983,0,0,34,0,0
2025-10-16,SIM001811,ST16000NM001G,16000900661248,0,0,1007,0,0,29,1,0
2025-10-17,SIM001811,ST16000NM001G,16000900661248,0,0,1031,0,0,35,0,0
2025-10-18,SIM001811,ST16000NM001G,16000900661248,0,3,1055,0,0,26,2,0
2025-10-19,SIM001811,ST16000NM001G,16000900661248,0,0,1079,0,0,34,1,0
2025-10-20,SIM001811,ST16000NM001G,16000900661248,0,0,1103,0,0,34,2,0
2025-10-01,SIM001812,HUH721212ALE600,12000138625024,0,0,11700,0,0,30,0,0
2025-10-02,SIM001812,HUH721212ALE600,12000138625024,0,3,11724,0,0,31,0,0
2025-10-03,SIM001812,HUH721212ALE600,12000138625024,0,1,11748,0,0,31,0,0
2025-10-04,SIM001812,HUH721212ALE600,12000138625024,0,0,11772,0,0,30,0,0
2025-10-05,SIM001812,HUH721212ALE600,12000138625024,0,0,11796,0,0,32,0,0
2025-10-06,SIM001812,HUH721212ALE600,12000138625024,0,0,11820,0,0,34,0,0
2025-10-07,SIM001812,HUH721212ALE600,12000138625024,0,1,11844,0,0,40,0,0
2025-10-08,SIM001812,HUH721212ALE600,12000138625024,0,1,11868,0,0,34,0,0
2025-10-09,SIM001812,HUH721212ALE600,12000138625024,0,0,11892,0,0,33,0,0
2025-10-10,SIM001812,HUH721212ALE600,12000138625024,0,0,11916,0,0,27,0,0
2025-10-11,SIM001812,HUH721212ALE600,12000138625024,0,0,11940,0,0,30,0,0
2025-10-12,SIM001812,HUH721212ALE600,12000138625024,0,3,11964,0,0,33,0,0
2025-10-13,SIM001812,HUH721212ALE600,12000138625024,0,0,11988,0,0,29,3,0
2025-10-14,SIM001812,HUH721212ALE600,12000138625024,0,2,12012,0,0,34,1,0
2025-10-15,SIM001812,HUH721212ALE600,12000138625024,0,0,12036,0,0,33,0,0
2025-10-16,SIM001812,HUH721212ALE600,12000138625024,0,0,12060,0,0,30,0,0
2025-10-17,SIM001812,HUH721212ALE600,12000138625024,0,2,12084,0,0,28,0,0
2025-10-18,SIM001812,HUH721212ALE600,12000138625024,0,6,12108,0,0,30,1,0
2025-10-19,SIM001812,HUH721212ALE600,12000138625024,0,4,12132,0,0,27,0,0
2025-10-20,SIM001812,HUH721212ALE600,12000138625024,0,0,12156,0,0,29,1,0
2025-10-01,SIM001813,WUH721816ALE6L,16000900661248,0,0,8972,0,0,33,0,0
2025-10-02,SIM001813,WUH721816ALE6L,16000900661248,0,0,8996,0,0,30,0,0
2025-10-03,SIM001813,WUH721816ALE6L,16000900661248,0,0,9020,0,0,37,0,0
2025-10-04,SIM001813,WUH721816ALE6L,16000900661248,0,0,9044,0,0,31,0,0
2025-10-05,SIM001813,WUH721816ALE6L,16000900661248,0,0,9068,0,0,35,0,0
2025-10-06,SIM001813,WUH721816ALE6L,16000900661248,0,5,9092,0,0,32,0,0
2025-10-07,SIM001813,WUH721816ALE6L,16000900661248,0,0,9116,0,0,29,0,0
2025-10-08,SIM001813,WUH721816ALE6L,16000900661248,0,0,9140,0,0,35,0,0
2025-10-09,SIM001813,WUH721816ALE6L,16000900661248,0,0,9164,0,0,28,0,0
2025-10-10,SIM001813,WUH721816ALE6L,16000900661248,0,0,9188,0,0,36,1,0
2025-10-11,SIM001813,WUH721816ALE6L,16000900661248,0,2,9212,0,0,34,0,0
2025-10-12,SIM001813,WUH721816ALE6L,16000900661248,0,0,9236,0,0,36,0,0
2025-10-13,SIM001813,WUH721816ALE6L,16000900661248,0,0,9260,0,0,30,0,0
2025-10-14,SIM001813,WUH721816ALE6L,16000900661248,0,0,9284,0,0,30,1,0
2025-10-15,SIM001813,WUH721816ALE6L,16000900661248,0,0,9308,0,0,37,0,0
2025-10-16,SIM001813,WUH721816ALE6L,16000900661248,0,2,9332,0,0,34,0,0
2025-10-17,SIM001813,WUH721816ALE6L,16000900661248,0,0,9356,0,0,29,0,0
2025-10-18,SIM001813,WUH721816ALE6L,16000900661248,0,0,9380,0,0,33,1,0
2025-10-19,SIM001813,WUH721816ALE6L,16000900661248,0,0,9404,0,0,32,0,0
2025-10-20,SIM001813,WUH721816ALE6L,16000900661248,0,0,9428,0,0,34,0,0
2025-10-01,SIM001814,HUH721212ALE600,12000138625024,0,2,4313,0,0,31,0,0
2025-10-02,SIM001814,HUH721212ALE600,12000138625024,0,5,4337,0,0,33,0,0
2025-10-03,SIM001814,HUH721212ALE600,12000138625024,0,1,4361,0,0,31,0,0
2025-10-04,SIM001814,HUH721212ALE600,12000138625024,0,0,4385,0,0,33,0,0
2025-10-05,SIM001814,HUH721212ALE600,12000138625024,0,0,4409,0,0,34,3,0
2025-10-06,SIM001814,HUH721212ALE600,12000138625024,0,0,4433,0,0,36,2,0
2025-10-07,SIM001814,HUH721212ALE600,12000138625024,0,1,4457,0,0,30,0,0
2025-10-08,SIM001814,HUH721212ALE600,12000138625024,0,0,4481,0,0,39,0,0
2025-10-09,SIM001814,HUH721212ALE600,12000138625024,0,2,4505,0,0,32,2,0
2025-10-10,SIM001814,HUH721212ALE600,12000138625024,0,0,4529,0,0,39,2,0
2025-10-11,SIM001814,HUH721212ALE600,12000138625024,0,0,4553,0,0,36,0,0
2025-10-12,SIM001814,HUH721212ALE600,12000138625024,0,0,4577,0,0,36,0,0
2025-10-13,SIM001814,HUH721212ALE600,12000138625024,0,0,4601,0,0,33,0,0
2025-10-14,SIM001814,HUH721212ALE600,12000138625024,0,1,4625,0,0,39,0,0
2025-10-15,SIM001814,HUH721212ALE600,12000138625024,0,0,4649,0,0,36,1,0
2025-10-16,SIM001814,HUH721212ALE600,12000138625024,0,0,4673,0,0,35,0,0
2025-10-17,SIM001814,HUH721212ALE600,12000138625024,0,2,4697,0,0,37,0,0
2025-10-18,SIM001814,HUH721212ALE600,12000138625024,0,0,4721,0,0,31,0,0
2025-10-19,SIM001814,HUH721212ALE600,12000138625024,0,0,4745,0,0,33,0,0
2025-10-20,SIM001814,HUH721212ALE600,12000138625024,0,2,4769,0,0,31,0,0
2025-10-01,SIM001815,WUH721816ALE6L,16000900661248,0,0,44689,0,0,33,0,0
2025-10-02,SIM001815,WUH721816ALE6L,16000900661248,0,1,44713,0,0,36,0,0
2025-10-03,SIM001815,WUH721816ALE6L,16000900661248,0,2,44737,0,0,37,0,0
2025-10-04,SIM001815,WUH721816ALE6L,16000900661248,0,0,44761,0,0,32,1,0
2025-10-05,SIM001815,WUH721816ALE6L,16000900661248,0,0,44785,0,0,33,0,0
2025-10-06,SIM001815,WUH721816ALE6L,16000900661248,0,0,44809,0,0,24,0,0
2025-10-07,SIM001815,WUH721816ALE6L,16000900661248,0,0,44833,0,0,31,0,0
2025-10-08,SIM001815,WUH721816ALE6L,16000900661248,0,0,44857,0,0,33,0,0
2025-10-09,SIM001815,WUH721816ALE6L,16000900661248,0,0,44881,0,0,34,0,0
2025-10-10,SIM001815,WUH721816ALE6L,16000900661248,0,0,44905,0,0,35,0,0
2025-10-11,SIM001815,WUH721816ALE6L,16000900661248,0,0,44929,0,0,27,0,0
